"EVENTID","IDATE","IYEAR","IMONTH","IDAY","APPROXDATE","EXTENDED","RESOLUTION","COUNTRY","COUNTRY_TXT","REGION","REGION_TXT","PROVSTATE","CITY","LATITUDE","LONGITUDE","SPECIFICITY","VICINITY","LOCATION","SUMMARY","CRIT1","CRIT2","CRIT3","DOUBTTERR","ALTERNATIVE","ALTERNATIVE_TXT","MULTIPLE","SUCCESS","SUICIDE","ATTACKTYPE1","ATTACKTYPE1_TXT","ATTACKTYPE2","ATTACKTYPE2_TXT","ATTACKTYPE3","ATTACKTYPE3_TXT","TARGTYPE1","TARGTYPE1_TXT","TARGSUBTYPE1","TARGSUBTYPE1_TXT","CORP1","TARGET1","NATLTY1","NATLTY1_TXT","TARGTYPE2","TARGTYPE2_TXT","TARGSUBTYPE2","TARGSUBTYPE2_TXT","CORP2","TARGET2","NATLTY2","NATLTY2_TXT","TARGTYPE3","TARGTYPE3_TXT","TARGSUBTYPE3","TARGSUBTYPE3_TXT","CORP3","TARGET3","NATLTY3","NATLTY3_TXT","GNAME","GSUBNAME","GNAME2","GSUBNAME2","GNAME3","GSUBNAME3","MOTIVE","GUNCERTAIN1","GUNCERTAIN2","GUNCERTAIN3","INDIVIDUAL","NPERPS","NPERPCAP","CLAIMED","CLAIMMODE","CLAIMMODE_TXT","CLAIM2","CLAIMMODE2","CLAIMMODE2_TXT","CLAIM3","CLAIMMODE3","CLAIMMODE3_TXT","COMPCLAIM","WEAPTYPE1","WEAPTYPE1_TXT","WEAPSUBTYPE1","WEAPSUBTYPE1_TXT","WEAPTYPE2","WEAPTYPE2_TXT","WEAPSUBTYPE2","WEAPSUBTYPE2_TXT","WEAPTYPE3","WEAPTYPE3_TXT","WEAPSUBTYPE3","WEAPSUBTYPE3_TXT","WEAPTYPE4","WEAPTYPE4_TXT","WEAPSUBTYPE4","WEAPSUBTYPE4_TXT","WEAPDETAIL","NKILL","NKILLUS","NKILLTER","NWOUND","NWOUNDUS","NWOUNDTE","PROPERTY","PROPEXTENT","PROPEXTENT_TXT","PROPVALUE","PROPCOMMENT","ISHOSTKID","NHOSTKID","NHOSTKIDUS","NHOURS","NDAYS","DIVERT","KIDHIJCOUNTRY","RANSOM","RANSOMAMT","RANSOMAMTUS","RANSOMPAID","RANSOMPAIDUS","RANSOMNOTE","HOSTKIDOUTCOME","HOSTKIDOUTCOME_TXT","NRELEASED","ADDNOTES","SCITE1","SCITE2","SCITE3","DBSOURCE","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","RELATED"
"201401030062","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Dhaka","Netrakona district","24.883945","90.793548","3.0","0","","01/03/2014: Assailants set fire to a polling center at the Madanpur Government Primary School in Sadar town, Netrakona district, Dhaka division, Bangladesh. There were no reports of casualties in the attack. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Polling Center","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","18","Arson/Fire","","","","","","","","","","","","","Fire was used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A polling center was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Bangladesh: Miscreants Torch 38 Polling Centers in Bangladesh Ahead of 5 January Election,"" The Daily Star Online, January 4, 2014.","""Dhaka: Election Official Killed, 150 Polling Centers Burnt as Violence Peaks on Eve of General Poll,"" New Age Online, January 5, 2014.","","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
"201401030063","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Dhaka","Netrakona district","24.883945","90.793548","3.0","0","","01/03/2014: Assailants set fire to a polling center at the Manag Government Primary School in Sadar town, Netrakona district, Dhaka division, Bangladesh. There were no reports of casualties in the attack. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Polling Center","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","18","Arson/Fire","","","","","","","","","","","","","Fire was used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A polling center was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Bangladesh: Miscreants Torch 38 Polling Centers in Bangladesh Ahead of 5 January Election,"" The Daily Star Online, January 4, 2014.","""Dhaka: Election Official Killed, 150 Polling Centers Burnt as Violence Peaks on Eve of General Poll,"" New Age Online, January 5, 2014.","","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
"201401030067","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Chittagong","Sitakunda","22.617334","91.662083","1.0","0","","01/03/2014: Assailants set fire to a polling center at the Baniachal Government Primary School in the Sitakunda town, Narsingdi district, Chittagong division, Bangladesh. There were no reports of casualties in the attack. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Polling Center","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","18","Arson/Fire","","","","","","","","","","","","","Fire was used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A polling center was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Bangladesh: Miscreants Torch 38 Polling Centers in Bangladesh Ahead of 5 January Election,"" The Daily Star Online, January 4, 2014.","""60 polling centres torched ahead of Bangladesh elections,"" BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring, January 4, 2014.","""Dhaka: Election Official Killed, 150 Polling Centers Burnt as Violence Peaks on Eve of General Poll,"" New Age Online, January 5, 2014.","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
"201401030068","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Rajshahi","Singra","24.50276","89.142393","1.0","0","The incident occurred in the Singra area of the Natore district.","01/03/2014: Assailants set fire to a polling center at the Khidra Boria High School in Singra town, Natore district, Rajshahi division, Bangladesh. There were no reports of casualties in the attack, but the doors on the building were damaged. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Polling Center","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","18","Arson/Fire","","","","","","","","","","","","","Fire was used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A polling center was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Bangladesh: Miscreants Torch 38 Polling Centers in Bangladesh Ahead of 5 January Election,"" The Daily Star Online, January 4, 2014.","""Dhaka: Election Official Killed, 150 Polling Centers Burnt as Violence Peaks on Eve of General Poll,"" New Age Online, January 5, 2014.","","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
"201401030069","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Barisal","Mathbaria","22.292046","89.958012","1.0","0","","01/03/2014: Assailants set fire to a polling center at the Debipur Government Primary School in Mathbaria town, Pirojpur district, Barisal division, Bangladesh. There were no reports of casualties in the attack. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Polling Center","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","18","Arson/Fire","","","","","","","","","","","","","Fire was used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A polling center was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Bangladesh: Miscreants Torch 38 Polling Centers in Bangladesh Ahead of 5 January Election,"" The Daily Star Online, January 4, 2014.","""Dhaka: Election Official Killed, 150 Polling Centers Burnt as Violence Peaks on Eve of General Poll,"" New Age Online, January 5, 2014.","","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
"201401030070","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Khulna","Kushtia district","23.903182","89.056153","3.0","0","","01/03/2014: Assailants set fire to a polling center at the Alampur Government Primary School in the Kushtia district, Khulna division, Bangladesh. There were no reports of casualties in the attack, but polling center furniture was damaged. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Polling Center","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","18","Arson/Fire","","","","","","","","","","","","","Fire was used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A polling center was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Bangladesh: Miscreants Torch 38 Polling Centers in Bangladesh Ahead of 5 January Election,"" The Daily Star Online, January 4, 2014.","""Dhaka: Election Official Killed, 150 Polling Centers Burnt as Violence Peaks on Eve of General Poll,"" New Age Online, January 5, 2014.","","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
"201401030083","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Chittagong","Daganbhuiyan","22.912358","91.318004","1.0","0","","01/03/2014: Assailants threw two petrol bombs at the Sultana Memorial Girls' High School in Daganbhuiyan town, Feni district, Chittagong division, Bangladesh. The targeted school was being used as a polling station in the upcoming elections. There were no reports of casualties in the attack. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Building","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","19","Molotov Cocktail/Petrol Bomb","","","","","","","","","","","","","Petrol bombs were used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A high school was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""5 Feni polling centres torched,"" Financial Express Bangladesh, January 3, 2014.","","","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
"201401030084","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Chittagong","Daganbhuiyan","22.912358","91.318004","1.0","0","","01/03/2014: Assailants threw an unknown number of petrol bombs at a polling center at the Gazaria Ideal Kindergarten in Daganbhuiyan town, Feni district, Chittagong division, Bangladesh. The targeted school was being used as a polling station in the upcoming elections. There were no reports of casualties in the attack. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Polling Center","19","Bangladesh","8","Educational Institution","49","School/University/Educational Building","Gazaria Ideal Kindergarten","Building","19","Bangladesh","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","19","Molotov Cocktail/Petrol Bomb","","","","","","","","","","","","","Petrol bombs were used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A kindergarten was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""5 Feni polling centres torched,"" Financial Express Bangladesh, January 3, 2014.","","","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
"201401030085","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Chittagong","Daganbhuiyan","22.912358","91.318004","1.0","0","","01/03/2014: Assailants threw an unknown number of petrol bombs at Karimullah High School in Daganbhuiyan town, Feni district, Chittagong division, Bangladesh. The targeted school was being used as a polling station in the upcoming elections. There were no reports of casualties in the attack. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Polling Station","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","19","Molotov Cocktail/Petrol Bomb","","","","","","","","","","","","","Petrol bombs were used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A high school was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""5 Feni polling centres torched,"" Financial Express Bangladesh, January 3, 2014.","","","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
"201401030086","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Chittagong","Daganbhuiyan","22.912358","91.318004","1.0","0","","01/03/2014: Assailants threw an unknown number of petrol bombs at the Udrajpur Government Primary School in Daganbhuiyan town, Feni district, Chittagong division, Bangladesh. The targeted school was being used as a polling station in the upcoming elections. There were no reports of casualties in the attack. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Polling Station","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","19","Molotov Cocktail/Petrol Bomb","","","","","","","","","","","","","Petrol bombs were used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A school was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""5 Feni polling centres torched,"" Financial Express Bangladesh, January 3, 2014.","","","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
"201401030087","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Chittagong","Daganbhuiyan","22.912358","91.318004","1.0","0","","01/03/2014: Assailants set the Noyonpur Government Primary School on fire in Daganbhuiyan, Chittagong, Bangladesh. There were no reports of casualties in the attack. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Polling Station","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","18","Arson/Fire","","","","","","","","","","","","","Fire was used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A school was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""5 Feni polling centres torched,"" Financial Express Bangladesh, January 3, 2014.","","","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
"201401030094","2014-01-03","2014","1","3","","0","","153","Pakistan","6","South Asia","Federally Administered Tribal Areas","Mushti Mela","33.701455","71.094899","2.0","0","The incident occurred in the Mushti Mela area of Orakazi Agency.","01/03/2014: A remote-controlled explosive device detonated at the offices of a seminary in Mushti Mela area, Orakzai Agency, Federally Administered Tribal Areas, Pakistan. One person was killed and three others were wounded in the blast. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","8","Educational Institution","50","Other Personnel","Madrassa Siddiqia","Seminary Offices","153","Pakistan","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","12","Remote Trigger","","","","","","","","","","","","","A 6kg remote-controlled explosive device was used in the attack.","1","0","0","3","0","0","1","3.0","Minor (likely < $1 million)","-99.0","An office was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Pakistan:   Bomb blast:   Cleric's brother killed, three others injured in explosion,"" Right Vision News, January 5, 2014.","""One killed in Orakzai madrassa blast,"" The News International, January 3, 2014.","""1 killed, 3 injured in Orakzai seminary bombing,"" Pakistan Today, January 3, 2014.","START Primary Collection","-9","-9","0","-9",""
"201401030096","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Rajshahi","Kansat","24.729906","88.170605","1.0","0","","01/03/2014: Assailants threw a petrol bomb at a truck in Kansat area, Rajshahi division, Bangladesh. Three people were injured in the attack. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","2","Armed Assault","","","","","14","Private Citizens & Property","73","Vehicles/Transportation","Not Applicable","Truck","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","19","Molotov Cocktail/Petrol Bomb","","","","","","","","","","","","","A petrol bomb was used in the attack.","0","0","0","3","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A truck was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Arson attack burns 3 in Chapainawabganj,"" Dhaka Tribune, January 3, 2014.","","","START Primary Collection","-9","-9","0","-9",""
"201401030097","2014-01-03","2014","1","3","","0","","153","Pakistan","6","South Asia","Khyber Pakhtunkhwa","Peshawar","34.006004","71.537431","1.0","0","Incident occurred in Chamkani area","01/03/2014: An explosive device was discovered and defused in Chamkani area, Peshawar city, Khyber Pakhtunkhwa province, Pakistan. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","0","0","3","Bombing/Explosion","","","","","20","Unknown","","","Unknown","Unknown","153","Pakistan","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","A 3kg explosive device was used in the attack.","0","0","0","0","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""Pakistan: City police foils terror bid,   defuses explosive device,"" Right Vision News, January 5, 2014.","","","START Primary Collection","-9","-9","0","-9",""
"201401030100","2014-01-02","2014","1","2","","0","","60","Egypt","10","Middle East & North Africa","Kafr El-Sheikh","Kafr el-Sheikh","31.111961","30.942169","1.0","1","","01/02/2014: An explosives-laden vehicle was discovered and defused near the Ibrahimiya private school in Kafr El-Sheikh, Egypt. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","0","0","3","Bombing/Explosion","","","","","8","Educational Institution","49","School/University/Educational Building","Ibrahimiya Private School","Private School","60","Egypt","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","15","Vehicle","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""Bomb defused near a school in Kafr Al-Sheikh,"" Al-Masry Al-Youm Online, January 3, 2014.","","","START Primary Collection","-9","-9","0","-9",""
